id,type,brand,series,models,price,year,title,url,images
8146,laptop,Dell,,,55,2018,Dell Latitude 7300 Intel Core i7 8th Gen,latitude-7300-intel-core-i7-8th-gen,dell-latitude-7300-intel-core-i7-8th-gen.webp
8147,laptop,Dell,,,140,2020,Dell Latitude 7210 Intel Core i5 10th Gen,latitude-7210-intel-core-i5-10th-gen,dell-latitude-7210-intel-core-i5-10th-gen.webp
8148,laptop,Dell,,,170,2020,Dell Latitude 7210 Intel Core i7 10th Gen,latitude-7210-intel-core-i7-10th-gen,dell-latitude-7210-intel-core-i7-10th-gen.webp
8149,laptop,Dell,,,110,2020,Dell Latitude 7310 Intel Core i5 10th Gen,latitude-7310-intel-core-i5-10th-gen,dell-latitude-7310-intel-core-i5-10th-gen.webp
8150,laptop,Dell,,,140,2020,Dell Latitude 7310 Intel Core i7 10th Gen,latitude-7310-intel-core-i7-10th-gen,dell-latitude-7310-intel-core-i7-10th-gen.webp
8151,laptop,Dell,,,145,2021,Dell Latitude 7420 Intel Core i7 11th Gen,latitude-7420-intel-core-i7-11th-gen,dell-laptop.webp
8152,laptop,Dell,,,105,2022,Dell Latitude 7420 Intel Core i5 11th Gen,latitude-7420-intel-core-i5-11th-gen,dell-laptop.webp
8153,laptop,Dell,,,165,2021,Dell Latitude 7320 Intel Core i7 11th Gen,latitude-7320-intel-core-i7-11th-gen,dell-latitude-7320-intel-core-i7-11th-gen.webp
8154,laptop,Dell,,,30,2017,Dell Latitude 7285 Intel Core i5 7th Gen,latitude-7285-intel-core-i5-7th-gen,dell-latitude-7285-intel-core-i5-7th-gen.webp
8155,laptop,Dell,,,45,2017,Dell Latitude 7285 Intel Core i7 7th Gen,latitude-7285-intel-core-i7-7th-gen,dell-latitude-7285-intel-core-i7-7th-gen.webp
8156,laptop,Dell,,,55,2018,Dell Latitude 7400 Intel Core i5 8th Gen,latitude-7400-intel-core-i5-8th-gen,dell-latitude-7400-intel-core-i5-8th-gen.webp
8157,laptop,Dell,,,70,2018,Dell Latitude 7400 Intel Core i7 8th Gen,latitude-7400-intel-core-i7-8th-gen,dell-latitude-7400-intel-core-i7-8th-gen.webp
8158,laptop,Dell,,,170,2021,Dell Latitude 7520 Intel Core i5 11th Gen,latitude-7520-intel-core-i5-11th-gen,dell-latitude-7520-intel-core-i5-11th-gen.webp
8159,laptop,Dell,,,225,2021,Dell Latitude 7520 Intel Core i7 11th Gen,latitude-7520-intel-core-i7-11th-gen,dell-latitude-7520-intel-core-i7-11th-gen.webp
8161,laptop,Dell,,,70,2021,Dell Vostro 3405 AMD Ryzen 5,vostro-3405-amd-ryzen-5,dell-vostro-3405-amd-ryzen-5.webp
8163,laptop,Dell,,,30,2018,Dell Vostro 3580 Intel Core i5 8th Gen,vostro-3580-intel-core-i5-8th-gen,dell-vostro-3580-intel-core-i5-8th-gen.webp
8166,laptop,Dell,,,190,2023,Dell Vostro 3430 Intel Core i7 13th Gen,vostro-3430-intel-core-i7-13th-gen,dell-vostro-3430-intel-core-i7-13th-gen.webp
8167,laptop,Dell,,,100,2021,Dell Vostro 3500 Intel Core i5 11th Gen,vostro-3500-intel-core-i5-11th-gen,dell-vostro-3500-intel-core-i5-11th-gen.webp
8171,laptop,Dell,,,160,2023,Dell Vostro 3430 Intel Core i5 13th Gen,vostro-3430-intel-core-i5-13th-gen,dell-vostro-3430-intel-core-i5-13th-gen.webp
8172,laptop,Dell,,,50,2020,Dell Vostro 3501 Intel Core i3 10th Gen,vostro-3501-intel-core-i3-10th-gen,dell-vostro-3501-intel-core-i3-10th-gen.webp
8174,laptop,Dell,,,180,2023,Dell Vostro 3530 Intel Core i5 13th Gen,vostro-3530-intel-core-i5-13th-gen,dell-vostro-3530-intel-core-i5-13th-gen.webp
8175,laptop,Dell,,,230,2023,Dell Vostro 3530 Intel Core i7 13th Gen,vostro-3530-intel-core-i7-13th-gen,dell-vostro-3530-intel-core-i7-13th-gen.webp
8176,laptop,Dell,,,30,2018,Dell Vostro 3583 Intel Core i5 8th Gen,vostro-3583-intel-core-i5-8th-gen,dell-vostro-3583-intel-core-i5-8th-gen.webp
8182,laptop,Dell,,,15,2016,Dell Vostro 3559 Intel Core i5 6th Gen,vostro-3559-intel-core-i5-6th-gen,dell-vostro-3559-intel-core-i5-6th-gen.webp
8183,laptop,Dell,,,100,2020,Dell Vostro 3590 Intel Core i7 10th Gen,vostro-3590-intel-core-i7-10th-gen,dell-vostro-3590-intel-core-i7-10th-gen.webp
8184,laptop,Dell,,,15,2017,Dell Vostro 3568 Intel Core i3 7th Gen,vostro-3568-intel-core-i3-7th-gen,dell-vostro-3568-intel-core-i3-7th-gen.webp
8185,laptop,Dell,,,25,2017,Dell Vostro 3568 Intel Core i5 7th Gen,vostro-3568-intel-core-i5-7th-gen,dell-vostro-3568-intel-core-i5-7th-gen.webp
8188,laptop,Dell,,,60,2020,Dell Vostro 3591 Intel Core i3 10th Gen,vostro-3591-intel-core-i3-10th-gen,dell-vostro-3591-intel-core-i3-10th-gen.webp
8189,laptop,Dell,,,80,2020,Dell Vostro 3591 Intel Core i5 10th Gen,vostro-3591-intel-core-i5-10th-gen,dell-vostro-3591-intel-core-i5-10th-gen.webp
8190,laptop,Dell,,,100,2020,Dell Vostro 3591 Intel Core i7 10th Gen,vostro-3591-intel-core-i7-10th-gen,dell-vostro-3591-intel-core-i7-10th-gen.webp
8191,laptop,Dell,,,100,2021,Dell Vostro 3400 Intel Core i5 11th Gen,vostro-3400-intel-core-i5-11th-gen,dell-vostro-3400-intel-core-i5-11th-gen.webp
8193,laptop,Dell,,,60,2020,Dell Vostro 3401 Intel Core i3 10th Gen,vostro-3401-intel-core-i3-10th-gen,dell-vostro-3401-intel-core-i3-10th-gen.webp
8195,laptop,Dell,,,30,2018,Dell Vostro 3578 Intel Core i5 8th Gen,vostro-3578-intel-core-i5-8th-gen,dell-vostro-3578-intel-core-i5-8th-gen.webp
8196,laptop,Dell,,,80,2020,Dell Vostro 5310 Intel Core i5 10th Gen,vostro-5310-intel-core-i5-10th-gen,dell-vostro-5310-intel-core-i5-10th-gen.webp
8197,laptop,Dell,,,25,2018,Dell Vostro 5390 Intel Core i5 8th Gen,vostro-5390-intel-core-i5-8th-gen,dell-vostro-5390-intel-core-i5-8th-gen.webp
8198,laptop,Dell,,,35,2018,Dell Vostro 5390 Intel Core i7 8th Gen,vostro-5390-intel-core-i7-8th-gen,dell-vostro-5390-intel-core-i7-8th-gen.webp
8199,laptop,Dell,,,120,2020,Dell Vostro 5401 Intel Core i7 10th Gen,vostro-5401-intel-core-i7-10th-gen,dell-vostro-5401-intel-core-i7-10th-gen.webp
8203,laptop,Dell,,,80,2020,Dell Vostro 5391 Intel Core i5 10th Gen,vostro-5391-intel-core-i5-10th-gen,dell-vostro-5391-intel-core-i5-10th-gen.webp
8204,laptop,Dell,,,110,2020,Dell Vostro 5391 Intel Core i7 10th Gen,vostro-5391-intel-core-i7-10th-gen,dell-vostro-5391-intel-core-i7-10th-gen.webp
8205,laptop,Dell,,,170,2023,Dell Vostro 5630 Intel Core i5 13th Gen,vostro-5630-intel-core-i5-13th-gen,dell-vostro-5630-intel-core-i5-13th-gen.webp
8206,laptop,Dell,,,230,2023,Dell Vostro 5630 Intel Core i7 13th Gen,vostro-5630-intel-core-i7-13th-gen,dell-vostro-5630-intel-core-i7-13th-gen.webp
8207,laptop,Dell,,,25,2017,Dell Vostro 5568 Intel Core i5 7th Gen,vostro-5568-intel-core-i5-7th-gen,dell-vostro-5568-intel-core-i5-7th-gen.webp
8208,laptop,Dell,,,100,2021,Dell Vostro 5402 Intel Core i5 11th Gen,vostro-5402-intel-core-i5-11th-gen,dell-vostro-5402-intel-core-i5-11th-gen.webp
8209,laptop,Dell,,,140,2021,Dell Vostro 5402 Intel Core i7 11th Gen,vostro-5402-intel-core-i7-11th-gen,dell-vostro-5402-intel-core-i7-11th-gen.webp
8210,laptop,Dell,,,110,2020,Dell Vostro 5590 Intel Core i7 10th Gen,vostro-5590-intel-core-i7-10th-gen,dell-vostro-5590-intel-core-i7-10th-gen.webp
8211,laptop,Dell,,,80,2020,Dell Vostro 5300 Intel Core i5 10th Gen,vostro-5300-intel-core-i5-10th-gen,dell-vostro-5300-intel-core-i5-10th-gen.webp
8212,laptop,Dell,,,80,2020,Dell Vostro 5590 Intel Core i5 10th Gen,vostro-5590-intel-core-i5-10th-gen,dell-vostro-5590-intel-core-i5-10th-gen.webp
8213,laptop,Dell,,,105,2020,Dell Vostro 5300 Intel Core i7 10th Gen,vostro-5300-intel-core-i7-10th-gen,dell-vostro-5300-intel-core-i7-10th-gen.webp
8214,laptop,Dell,,,80,2020,Dell Vostro 5490 Intel Core i5 10th Gen,vostro-5490-intel-core-i5-10th-gen,dell-vostro-5490-intel-core-i5-10th-gen.webp
8215,laptop,Dell,,,110,2020,Dell Vostro 5490 Intel Core i7 10th Gen,vostro-5490-intel-core-i7-10th-gen,dell-vostro-5490-intel-core-i7-10th-gen.webp
