id,type,brand,series,models,price,year,title,url,images
11699,phone,Apple,,,145,2022,Apple iPhone 14 Plus 128GB A2632,iphone-14-plus-128gb-a2632,
11700,phone,Apple,,,160,2022,Apple iPhone 14 Plus 256GB A2632,iphone-14-plus-256gb-a2632,
11701,phone,Apple,,,175,2022,Apple iPhone 14 Plus 512GB A2632,iphone-14-plus-512gb-a2632,
11702,phone,Apple,,,180,2022,Apple iPhone 14 Pro 128GB A2650,iphone-14-pro-128gb-a2650,
11703,phone,Apple,,,195,2022,Apple iPhone 14 Pro 256GB A2650,iphone-14-pro-256gb-a2650,
11704,phone,Apple,,,210,2022,Apple iPhone 14 Pro 512GB A2650,iphone-14-pro-512gb-a2650,
11705,phone,Apple,,,235,2022,Apple iPhone 14 Pro 1TB A2650,iphone-14-pro-1tb-a2650,
11706,phone,Apple,,,195,2022,Apple iPhone 14 Pro Max 128GB A2651,iphone-14-pro-max-128gb-a2651,
11707,phone,Apple,,,205,2022,Apple iPhone 14 Pro Max 256GB A2651,iphone-14-pro-max-256gb-a2651,
11708,phone,Apple,,,225,2022,Apple iPhone 14 Pro Max 512GB A2651,iphone-14-pro-max-512gb-a2651,
11709,phone,Apple,,,240,2022,Apple iPhone 14 Pro Max 1TB A2651,iphone-14-pro-max-1tb-a2651,
11710,phone,Samsung,,,60,2019,Samsung Galaxy Note 10+ 4G 256GB Unlocked,galaxy-note-10-4g-256gb-unlocked,samsung-galaxy-note-10-4g-256gb-unlocked.webp
11711,phone,Samsung,,,40,2019,Samsung Galaxy S10 5G 512GB Unlocked,galaxy-s10-5g-512gb-unlocked,samsung-galaxy-s10-5g-512gb-unlocked.webp
11712,phone,Samsung,,,75,2022,Samsung Galaxy Z Flip 4 256GB Locked,galaxy-z-flip-4-256gb-locked,samsung-galaxy-z-flip-4-256gb-locked.webp
11713,phone,Samsung,,,40,2019,Samsung Galaxy Fold 512GB,galaxy-fold-512gb,samsung-galaxy-fold-512gb.webp
