id,title,url,images,type,brand,display,year,price,time_changed
11704,Apple iPhone 14 Pro 512GB A2650,iphone-14-pro-512gb-a2650,,phone,Apple,1,2022,210,2023-02-03 03:25:21
11705,Apple iPhone 14 Pro 1TB A2650,iphone-14-pro-1tb-a2650,,phone,Apple,1,2022,235,2023-02-03 03:25:59
11706,Apple iPhone 14 Pro Max 128GB A2651,iphone-14-pro-max-128gb-a2651,,phone,Apple,1,2022,195,2023-02-03 03:28:53
11707,Apple iPhone 14 Pro Max 256GB A2651,iphone-14-pro-max-256gb-a2651,,phone,Apple,1,2022,205,2023-02-03 03:29:08
11708,Apple iPhone 14 Pro Max 512GB A2651,iphone-14-pro-max-512gb-a2651,,phone,Apple,1,2022,225,2023-02-03 03:29:19
11709,Apple iPhone 14 Pro Max 1TB A2651,iphone-14-pro-max-1tb-a2651,,phone,Apple,1,2022,240,2023-02-03 03:29:00
11710,Samsung Galaxy Note 10+ 4G 256GB Unlocked,galaxy-note-10-4g-256gb-unlocked,samsung-galaxy-note-10-4g-256gb-unlocked.webp,phone,Samsung,1,2019,60,2023-08-29 03:51:11
11711,Samsung Galaxy S10 5G 512GB Unlocked,galaxy-s10-5g-512gb-unlocked,samsung-galaxy-s10-5g-512gb-unlocked.webp,phone,Samsung,1,2019,40,2023-09-06 07:25:44
11712,Samsung Galaxy Z Flip 4 256GB Locked,galaxy-z-flip-4-256gb-locked,samsung-galaxy-z-flip-4-256gb-locked.webp,phone,Samsung,1,2022,75,2023-08-09 04:28:00
11713,Samsung Galaxy Fold 512GB,galaxy-fold-512gb,samsung-galaxy-fold-512gb.webp,phone,Samsung,1,2019,40,2023-08-07 06:06:21
11714,Samsung Galaxy Note 10 256GB,galaxy-note-10-256gb,samsung-galaxy-note-10-256gb.webp,phone,Samsung,1,2019,40,2023-08-29 03:41:59
11715,Samsung Galaxy Note 10+ 4G 256GB Locked,galaxy-note-10-4g-256gb-locked,samsung-galaxy-note-10-4g-256gb-locked.webp,phone,Samsung,1,2019,45,2023-08-29 03:51:25
11716,Samsung Galaxy Z Flip 3 128GB Unlocked,galaxy-z-flip-3-128gb-unlocked,samsung-galaxy-z-flip-3-128gb-unlocked.webp,phone,Samsung,1,2021,50,2023-09-07 05:53:45
11717,Samsung Galaxy Z Flip 4 256GB Unlocked,galaxy-z-flip-4-256gb-unlocked,samsung-galaxy-z-flip-4-256gb-unlocked.webp,phone,Samsung,1,2022,90,2023-08-09 04:27:57
11718,Samsung Galaxy Z Flip 4 512GB Unlocked,galaxy-z-flip-4-512gb-unlocked,samsung-galaxy-z-flip-4-512gb-unlocked.webp,phone,Samsung,1,2022,105,2023-08-09 04:28:15
11719,Samsung Galaxy Z Flip 4 128GB Unlocked,galaxy-z-flip-4-128gb-unlocked,samsung-galaxy-z-flip-4-128gb-unlocked.webp,phone,Samsung,1,2022,75,2023-08-09 04:28:10
11720,Samsung Galaxy Fold 256GB,galaxy-fold-256gb,samsung-galaxy-fold-256gb.webp,phone,Samsung,1,2019,20,2023-08-07 06:06:18
11721,Samsung Galaxy Note 10 512GB,galaxy-note-10-512gb,samsung-galaxy-note-10-512gb.webp,phone,Samsung,1,2019,50,2023-08-29 03:41:49
11722,Samsung Galaxy S10+ 128GB Unlocked,galaxy-s10-128gb-unlocked,samsung-galaxy-s10-128gb-unlocked.webp,phone,Samsung,1,2019,30,2023-09-06 07:34:26
11723,Samsung Galaxy S10 5G 256GB Unlocked,galaxy-s10-5g-256gb-unlocked,samsung-galaxy-s10-5g-256gb-unlocked.webp,phone,Samsung,1,2019,40,2023-09-06 07:22:56
11724,Samsung Galaxy Z Flip 3 128GB Locked,galaxy-z-flip-3-128gb-locked,samsung-galaxy-z-flip-3-128gb-locked.webp,phone,Samsung,1,2021,40,2023-09-07 05:53:48
11725,Samsung Galaxy Z Flip 3 256GB Locked,galaxy-z-flip-3-256gb-locked,samsung-galaxy-z-flip-3-256gb-locked.webp,phone,Samsung,1,2021,50,2023-09-07 05:55:45
11726,Samsung Galaxy Z Flip 3 256GB Unlocked,galaxy-z-flip-3-256gb-unlocked,samsung-galaxy-z-flip-3-256gb-unlocked.webp,phone,Samsung,1,2021,55,2023-09-07 05:55:39
