id,title,url,images,type,brand,series,model,year,price,time_changed
8963,MSI GE75 RTX 2080 Intel Core i9 9th Gen,/msi/ge75-rtx-2080-intel-core-i9-9th-gen,msi-ge75-rtx-2080-intel-core-i9-9th-gen.webp,laptop,MSI,,,2019,265,2023-06-20 01:40:27
8964,MSI GE75 RTX 2080 Intel Core i9 10th Gen,/msi/ge75-rtx-2080-intel-core-i9-10th-gen,msi-ge75-rtx-2080-intel-core-i9-10th-gen.webp,laptop,MSI,,,2020,445,2023-06-20 01:40:42
8965,MSI GF63 Intel Core i5 9th Gen,/msi/gf63-intel-core-i5-9th-gen,msi-gf63-intel-core-i5-9th-gen.webp,laptop,MSI,,,2019,70,2023-06-20 01:46:40
8966,MSI GF63 Intel Core i7 9th Gen,/msi/gf63-intel-core-i7-9th-gen,msi-gf63-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,105,2023-06-20 01:46:47
8967,MSI GF63 Intel Core i7 10th Gen,/msi/gf63-intel-core-i7-10th-gen,msi-gf63-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,180,2023-06-20 01:46:50
8968,MSI GF65 GTX 1660 Intel Core i5 9th Gen,/msi/gf65-gtx-1660-intel-core-i5-9th-gen,msi-gf65-gtx-1660-intel-core-i5-9th-gen.webp,laptop,MSI,,,2019,150,2023-06-20 01:48:49
8969,MSI GF65 GTX 1660 Intel Core i7 9th Gen,/msi/gf65-gtx-1660-intel-core-i7-9th-gen,msi-gf65-gtx-1660-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,170,2023-06-20 01:48:46
8970,MSI GF65 GTX 2060 Intel Core i5 9th Gen,/msi/gf65-gtx-2060-intel-core-i5-9th-gen,msi-gf65-gtx-2060-intel-core-i5-9th-gen.webp,laptop,MSI,,,2019,155,2023-06-20 01:49:48
8971,MSI GF65 GTX 2060 Intel Core i7 9th Gen,/msi/gf65-gtx-2060-intel-core-i7-9th-gen,msi-gf65-gtx-2060-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,180,2023-06-20 01:49:12
8972,MSI GF65 GTX 2060 Intel Core i7 10th Gen,/msi/gf65-gtx-2060-intel-core-i7-10th-gen,msi-gf65-gtx-2060-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,270,2023-06-20 01:49:20
8973,MSI GF65 GTX 3060 Intel Core i5 10th Gen,/msi/gf65-gtx-3060-intel-core-i5-10th-gen,msi-gf65-gtx-3060-intel-core-i5-10th-gen.webp,laptop,MSI,,,2020,265,2023-06-20 01:53:48
8974,MSI GF65 GTX 3060 Intel Core i7 10th Gen,/msi/gf65-gtx-3060-intel-core-i7-10th-gen,msi-gf65-gtx-3060-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,310,2023-06-20 01:54:06
8975,MSI GF66 Intel Core i7 11th Gen,/msi/gf66-intel-core-i7-11th-gen,msi-gf66-intel-core-i7-11th-gen.webp,laptop,MSI,,,2021,290,2023-06-20 01:56:47
8976,MSI GF75 GTX 1650 Intel Core i5 9th Gen,/msi/gf75-gtx-1650-intel-core-i5-9th-gen,msi-gf75-gtx-1650-intel-core-i5-9th-gen.webp,laptop,MSI,,,2019,130,2023-06-20 02:04:37
8977,MSI GF75 GTX 1650 Intel Core i5 10th Gen,/msi/gf75-gtx-1650-intel-core-i5-10th-gen,msi-gf75-gtx-1650-intel-core-i5-10th-gen.webp,laptop,MSI,,,2020,235,2023-06-20 02:03:43
8978,MSI GF75 GTX 1650 Intel Core i7 9th Gen,/msi/gf75-gtx-1650-intel-core-i7-9th-gen,msi-gf75-gtx-1650-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,165,2023-06-20 02:07:50
8979,MSI GF75 GTX 1650 Intel Core i7 10th Gen,/msi/gf75-gtx-1650-intel-core-i7-10th-gen,msi-gf75-gtx-1650-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,265,2023-06-20 02:07:17
8980,MSI GF75 GTX 2060 Intel Core i7 10th Gen,/msi/gf75-gtx-2060-intel-core-i7-10th-gen,msi-gf75-gtx-2060-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,270,2023-06-20 02:07:35
8981,MSI GF76 Intel Core i7 11th Gen,/msi/gf76-intel-core-i7-11th-gen,msi-gf76-intel-core-i7-11th-gen.webp,laptop,MSI,,,2021,310,2023-06-20 02:12:08
8982,MSI GL63 Intel Core i5 8th Gen,/msi/gl63-intel-core-i5-8th-gen,msi-gl63-intel-core-i5-8th-gen.webp,laptop,MSI,,,2018,110,2023-06-20 02:16:41
8983,MSI GL63 Intel Core i5 9th Gen,/msi/gl63-intel-core-i5-9th-gen,msi-gl63-intel-core-i5-9th-gen.webp,laptop,MSI,,,2019,120,2023-06-20 02:16:45
8984,MSI GL63 Intel Core i7 9th Gen,/msi/gl63-intel-core-i7-9th-gen,msi-gl63-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,155,2023-06-20 02:16:54
8985,MSI GL65 Intel Core i5 9th Gen,/msi/gl65-intel-core-i5-9th-gen,msi-gl65-intel-core-i5-9th-gen.webp,laptop,MSI,,,2019,140,2023-06-20 02:21:55
8986,MSI GL65 Intel Core i5 10th Gen,/msi/gl65-intel-core-i5-10th-gen,msi-gl65-intel-core-i5-10th-gen.webp,laptop,MSI,,,2020,230,2023-06-20 02:21:49
8987,MSI GL65 Intel Core i7 9th Gen,/msi/gl65-intel-core-i7-9th-gen,msi-gl65-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,165,2023-06-20 02:25:33
8988,MSI GL65 Intel Core i7 10th Gen,/msi/gl65-intel-core-i7-10th-gen,msi-gl65-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,255,2023-06-20 02:25:22
8989,MSI GL73 Intel Core i5 8th Gen,/msi/gl73-intel-core-i5-8th-gen,msi-gl73-intel-core-i5-8th-gen.webp,laptop,MSI,,,2018,110,2023-06-20 02:38:21
8990,MSI GL73 Intel Core i5 9th Gen,/msi/gl73-intel-core-i5-9th-gen,msi-gl73-intel-core-i5-9th-gen.webp,laptop,MSI,,,2019,125,2023-06-20 02:38:25
8991,MSI GL73 Intel Core i7 9th Gen,/msi/gl73-intel-core-i7-9th-gen,msi-gl73-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,150,2023-06-20 02:38:56
8992,MSI GL75 Intel Core i5 9th Gen,/msi/gl75-intel-core-i5-9th-gen,msi-gl75-intel-core-i5-9th-gen.webp,laptop,MSI,,,2020,125,2023-06-20 02:43:07
8993,MSI GL75 Intel Core i5 10th Gen,/msi/gl75-intel-core-i5-10th-gen,msi-gl75-intel-core-i5-10th-gen.webp,laptop,MSI,,,2020,185,2023-06-20 02:43:00
8994,MSI GL75 Intel Core i7 9th Gen,/msi/gl75-intel-core-i7-9th-gen,msi-gl75-intel-core-i7-9th-gen.webp,laptop,MSI,,,2021,150,2023-06-20 02:45:27
8995,MSI GL75 Intel Core i7 10th Gen,/msi/gl75-intel-core-i7-10th-gen,msi-gl75-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,230,2023-06-20 02:43:13
8997,MSI GP65 Intel Core i7 9th Gen,/msi/gp65-intel-core-i7-9th-gen,msi-gp65-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,165,2023-06-20 02:50:28
8998,MSI GP65 Intel Core i7 10th Gen,/msi/gp65-intel-core-i7-10th-gen,msi-gp65-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,270,2023-06-20 02:50:32
8999,MSI GP75 Intel Core i7 9th Gen,/msi/gp75-intel-core-i7-9th-gen,msi-gp75-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,190,2023-06-20 03:01:22
9000,MSI GP75 Intel Core i7 10th Gen,/msi/gp75-intel-core-i7-10th-gen,msi-gp75-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,310,2023-06-20 03:01:30
9001,MSI GS66 Stealth Intel Core i7 10th Gen,/msi/gs66-stealth-intel-core-i7-10th-gen,msi-gs66-stealth-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,280,2024-09-29 17:08:53
9002,MSI GS66 Stealth Intel Core i9 10th Gen,/msi/gs66-stealth-intel-core-i9-10th-gen,msi-gs66-stealth-intel-core-i9-10th-gen.webp,laptop,MSI,,,2020,350,2024-09-29 17:07:46
9003,MSI GS66 Stealth Intel Core i7 11th Gen,/msi/gs66-stealth-intel-core-i7-11th-gen,msi-gs66-stealth-intel-core-i7-11th-gen.webp,laptop,MSI,,,2021,340,2024-09-29 17:16:18
9004,MSI GS66 Stealth Intel Core i9 11th Gen,/msi/gs66-stealth-intel-core-i9-11th-gen,msi-gs66-stealth-intel-core-i9-11th-gen.webp,laptop,MSI,,,2021,450,2024-09-29 17:16:05
9005,MSI GS66 Stealth Intel Core i7 12th Gen,/msi/gs66-stealth-intel-core-i7-12th-gen,msi-gs66-stealth-intel-core-i7-12th-gen.webp,laptop,MSI,,,2022,375,2024-09-29 17:16:13
9006,MSI GS66 Stealth Intel Core i9 12th Gen,/msi/gs66-stealth-intel-core-i9-12th-gen,msi-gs66-stealth-intel-core-i9-12th-gen.webp,laptop,MSI,,,2022,500,2024-09-29 17:15:58
9007,MSI GS75 RTX 2070 Intel Core i9 10th Gen,/msi/gs75-rtx-2070-intel-core-i9-10th-gen,msi-gs75-rtx-2070-intel-core-i9-10th-gen.webp,laptop,MSI,,,2020,400,2023-06-21 02:37:47
9008,MSI GS75 RTX 2080 Intel Core i9 10th Gen,/msi/gs75-rtx-2080-intel-core-i9-10th-gen,msi-gs75-rtx-2080-intel-core-i9-10th-gen.webp,laptop,MSI,,,2020,445,2023-06-21 02:37:32
9009,MSI GT76 RTX 2070 Intel Core i7 9th Gen,/msi/gt76-rtx-2070-intel-core-i7-9th-gen,msi-gt76-rtx-2070-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,265,2023-06-21 03:15:41
9010,MSI GT76 RTX 2070 Intel Core i9 9th Gen,/msi/gt76-rtx-2070-intel-core-i9-9th-gen,msi-gt76-rtx-2070-intel-core-i9-9th-gen.webp,laptop,MSI,,,2019,350,2023-06-21 03:15:57
9011,MSI GT76 RTX 2080 Intel Core i7 9th Gen,/msi/gt76-rtx-2080-intel-core-i7-9th-gen,msi-gt76-rtx-2080-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,280,2023-06-21 03:16:18
9012,MSI GT76 RTX 2080 Intel Core i9 9th Gen,/msi/gt76-rtx-2080-intel-core-i9-9th-gen,msi-gt76-rtx-2080-intel-core-i9-9th-gen.webp,laptop,MSI,,,2019,375,2023-06-21 03:16:52
9013,MSI GT76 RTX 2080 Intel Core i9 10th Gen,/msi/gt76-rtx-2080-intel-core-i9-10th-gen,msi-gt76-rtx-2080-intel-core-i9-10th-gen.webp,laptop,MSI,,,2020,580,2023-06-21 03:16:42
9014,MSI GT83 GTX 1080 Intel Core i7 6th Gen,/msi/gt83-gtx-1080-intel-core-i7-6th-gen,msi-gt83-gtx-1080-intel-core-i7-6th-gen.webp,laptop,MSI,,,2016,200,2023-06-21 03:26:12
9015,MSI Modern 14 Intel Core i5 10th Gen,/msi/modern-14-intel-core-i5-10th-gen,msi-modern-14-intel-core-i5-10th-gen.webp,laptop,MSI,,,2020,155,2023-06-21 03:39:54
9016,MSI Modern 14 Intel Core i7 10th Gen,/msi/modern-14-intel-core-i7-10th-gen,msi-modern-14-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,180,2023-06-21 03:39:51
9017,MSI Modern 15 Intel Core i5 10th Gen,/msi/modern-15-intel-core-i5-10th-gen,msi-modern-15-intel-core-i5-10th-gen.webp,laptop,MSI,,,2020,95,2023-06-21 03:40:23
9018,MSI Modern 15 Intel Core i7 10th Gen,/msi/modern-15-intel-core-i7-10th-gen,msi-modern-15-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,130,2023-06-21 03:40:45
9019,MSI P65 Intel Core i7 8th Gen,/msi/p65-intel-core-i7-8th-gen,msi-p65-intel-core-i7-8th-gen.webp,laptop,MSI,,,2018,140,2023-06-21 03:45:12
9020,MSI P65 Intel Core i7 9th Gen,/msi/p65-intel-core-i7-9th-gen,msi-p65-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,155,2023-06-21 03:45:20
9021,MSI P65 Intel Core i9 9th Gen,/msi/p65-intel-core-i9-9th-gen,msi-p65-intel-core-i9-9th-gen.webp,laptop,MSI,,,2019,190,2023-06-21 03:48:57
9022,MSI Prestige 14 Intel Core i5 10th Gen,/msi/prestige-14-intel-core-i5-10th-gen,msi-prestige-14-intel-core-i5-10th-gen.webp,laptop,MSI,,,2020,155,2023-06-21 03:58:48
9023,MSI Prestige 14 Intel Core i7 10th Gen,/msi/prestige-14-intel-core-i7-10th-gen,msi-prestige-14-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,235,2023-06-21 03:59:11
9024,MSI Prestige 15 Intel Core i5 10th Gen,/msi/prestige-15-intel-core-i5-10th-gen,msi-prestige-15-intel-core-i5-10th-gen.webp,laptop,MSI,,,2020,165,2023-06-21 04:02:17
9025,MSI Prestige 15 Intel Core i7 10th Gen,/msi/prestige-15-intel-core-i7-10th-gen,msi-prestige-15-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,245,2023-06-21 04:02:29
9026,MSI WE72 Intel Core i7 7th Gen,/msi/we72-intel-core-i7-7th-gen,msi-we72-intel-core-i7-7th-gen.webp,laptop,MSI,,,2017,120,2023-06-21 04:07:57
9027,MSI WS65 Intel Core i7 9th Gen,/msi/ws65-intel-core-i7-9th-gen,msi-ws65-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,200,2023-06-21 04:10:20
9028,MSI WS65 Intel Core i9 8th Gen,/msi/ws65-intel-core-i9-8th-gen,msi-ws65-intel-core-i9-8th-gen.webp,laptop,MSI,,,2018,235,2023-06-21 04:10:15
9029,MSI WS65 Intel Core i9 9th Gen,/msi/ws65-intel-core-i9-9th-gen,msi-ws65-intel-core-i9-9th-gen.webp,laptop,MSI,,,2019,265,2023-06-21 04:10:25
9030,MSI WS66 Intel Core i7 10th Gen,/msi/ws66-intel-core-i7-10th-gen,msi-ws66-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,365,2023-06-21 04:14:32
9031,MSI WS66 Intel Core i9 10th Gen,/msi/ws66-intel-core-i9-10th-gen,msi-ws66-intel-core-i9-10th-gen.webp,laptop,MSI,,,2020,460,2023-06-21 04:14:14
9032,MSI WS75 RTX 3000 Intel Core i7 10th Gen,/msi/ws75-rtx-3000-intel-core-i7-10th-gen,msi-ws75-rtx-3000-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,495,2023-06-21 04:22:06
9033,MSI WS75 RTX 3000 Intel Core i9 10th Gen,/msi/ws75-rtx-3000-intel-core-i9-10th-gen,msi-ws75-rtx-3000-intel-core-i9-10th-gen.webp,laptop,MSI,,,2020,540,2023-06-21 04:22:02
9034,MSI WS75 RTX 4000 Intel Core i7 10th Gen,/msi/ws75-rtx-4000-intel-core-i7-10th-gen,msi-ws75-rtx-4000-intel-core-i7-10th-gen.webp,laptop,MSI,,,2020,560,2023-06-21 04:23:50
9035,MSI WS75 RTX 5000 Intel Core i9 10th Gen,/msi/ws75-rtx-5000-intel-core-i9-10th-gen,msi-ws75-rtx-5000-intel-core-i9-10th-gen.webp,laptop,MSI,,,2020,645,2023-06-21 04:23:56
9036,Samsung Notebook 9 Pro NP930MBE Intel Core i7 8th Gen,/samsung/notebook-9-pro-np930mbe-intel-core-i7-8th-gen,samsung-notebook-9-pro-np930mbe-intel-core-i7-8th-gen.webp,laptop,Samsung,,,2019,95,2023-12-06 18:07:12
9037,"Samsung Galaxy Book Flex 2 Alpha 13.3"" Intel Core i5 11th Gen",/samsung/galaxy-book-flex-2-alpha-13-3-intel-core-i5-11th-gen,samsung-galaxy-book-flex-2-alpha-13-3-intel-core-i5-11th-gen.webp,laptop,Samsung,,,2021,165,2023-06-22 02:07:15
9038,"Samsung Galaxy Book Flex 2 Alpha 13.3"" Intel Core i7 11th Gen",/samsung/galaxy-book-flex-2-alpha-13-3-intel-core-i7-11th-gen,samsung-galaxy-book-flex-2-alpha-13-3-intel-core-i7-11th-gen.webp,laptop,Samsung,,,2021,245,2023-06-22 02:12:02
9039,"Samsung Galaxy Book Flex Alpha 13.3"" Intel Core i5 10th Gen",/samsung/galaxy-book-flex-alpha-13-3-intel-core-i5-10th-gen,samsung-galaxy-book-flex-alpha-13-3-intel-core-i5-10th-gen.webp,laptop,Samsung,,,2020,130,2023-06-22 02:13:52
9040,"Samsung Galaxy Book Flex Alpha 13.3"" Intel Core i7 10th Gen",/samsung/galaxy-book-flex-alpha-13-3-intel-core-i7-10th-gen,samsung-galaxy-book-flex-alpha-13-3-intel-core-i7-10th-gen.webp,laptop,Samsung,,,2020,200,2023-06-22 02:14:13
9042,Samsung Galaxy XE930QCA Intel Core i5 10th Gen,/samsung/galaxy-xe930qca-intel-core-i5-10th-gen,samsung-galaxy-xe930qca-intel-core-i5-10th-gen.webp,laptop,Samsung,,,2020,155,2023-06-22 02:41:05
9043,Samsung Notebook Odyssey Intel Core i7 9th Gen,/samsung/notebook-odyssey-intel-core-i7-9th-gen,samsung-notebook-odyssey-intel-core-i7-9th-gen.webp,laptop,Samsung,,,2019,190,2023-06-22 02:49:24
9044,Samsung Notebook Odyssey Intel Core i7 10th Gen,/samsung/notebook-odyssey-intel-core-i7-10th-gen,samsung-notebook-odyssey-intel-core-i7-10th-gen.webp,laptop,Samsung,,,2020,290,2023-06-22 02:48:46
9046,"System76 Lemur Pro 14"" Intel Core i7 8th Gen",/system76/lemur-pro-14-intel-core-i7-8th-gen,system76-lemur-pro-14-intel-core-i7-8th-gen.webp,laptop,System76,,,2018,105,2023-06-22 04:10:21
9047,"System76 Lemur Pro 14"" Intel Core i5 10th Gen",/system76/lemur-pro-14-intel-core-i5-10th-gen,system76-lemur-pro-14-intel-core-i5-10th-gen.webp,laptop,System76,,,2020,145,2023-06-22 04:10:03
9048,"System76 Lemur Pro 14"" Intel Core i5 8th Gen",/system76/lemur-pro-14-intel-core-i5-8th-gen,system76-lemur-pro-14-intel-core-i5-8th-gen.webp,laptop,System76,,,2020,70,2023-06-22 04:09:59
9049,Xiaomi MI Notebook Pro 15.6” Intel Core i5 8th Gen,/xiaomi/mi-notebook-pro-15-6-intel-core-i5-8th-gen,xiaomi-mi-notebook-pro-15-6-intel-core-i5-8th-gen.webp,laptop,Xiaomi,,,2018,110,2023-06-22 04:41:53
9050,Xiaomi MI Notebook Pro 15.6” Intel Core i5 10th Gen,/xiaomi/mi-notebook-pro-15-6-intel-core-i5-10th-gen,xiaomi-mi-notebook-pro-15-6-intel-core-i5-10th-gen.webp,laptop,Xiaomi,,,2020,230,2023-06-22 04:42:46
9051,Xiaomi MI Notebook Pro 15.6” Intel Core i7 8th Gen,/xiaomi/mi-notebook-pro-15-6-intel-core-i7-8th-gen,xiaomi-mi-notebook-pro-15-6-intel-core-i7-8th-gen.webp,laptop,Xiaomi,,,2018,155,2023-06-22 04:42:07
9052,Xiaomi MI Notebook Pro 15.6” Intel Core i7 10th Gen,/xiaomi/mi-notebook-pro-15-6-intel-core-i7-10th-gen,xiaomi-mi-notebook-pro-15-6-intel-core-i7-10th-gen.webp,laptop,Xiaomi,,,2020,300,2023-06-22 04:41:34
9053,Origin 15 Intel Core i7 7th Gen,/origin/15-intel-core-i7-7th-gen,origin-15-intel-core-i7-7th-gen.webp,laptop,Origin,,,2017,85,2023-06-21 04:27:33
9054,Origin 15 Intel Core i7 8th Gen,/origin/15-intel-core-i7-8th-gen,origin-15-intel-core-i7-8th-gen.webp,laptop,Origin,,,2018,105,2023-06-21 04:27:26
9055,Origin 15 Intel Core i7 9th Gen,/origin/15-intel-core-i7-9th-gen,origin-15-intel-core-i7-9th-gen.webp,laptop,Origin,,,2019,125,2023-06-21 04:28:26
9056,Origin 16 Intel Core i7 8th Gen,/origin/16-intel-core-i7-8th-gen,origin-16-intel-core-i7-8th-gen.webp,laptop,Origin,,,2018,95,2023-06-21 04:32:01
9057,Origin 16 Intel Core i7 9th Gen,/origin/16-intel-core-i7-9th-gen,origin-16-intel-core-i7-9th-gen.webp,laptop,Origin,,,2019,105,2023-06-21 04:32:07
9059,Origin 17 Intel Core i7 6th Gen,/origin/17-intel-core-i7-6th-gen,origin-17-intel-core-i7-6th-gen.webp,laptop,Origin,,,2016,105,2023-06-21 04:34:16
9060,Origin 17 Intel Core i7 7th Gen,/origin/17-intel-core-i7-7th-gen,origin-17-intel-core-i7-7th-gen.webp,laptop,Origin,,,2017,125,2023-06-21 04:33:53
9061,Origin 17 Intel Core i7 8th Gen,/origin/17-intel-core-i7-8th-gen,origin-17-intel-core-i7-8th-gen.webp,laptop,Origin,,,2018,165,2023-06-21 04:33:32
9062,Origin 17 Intel Core i7 9th Gen,/origin/17-intel-core-i7-9th-gen,origin-17-intel-core-i7-9th-gen.webp,laptop,Origin,,,2019,190,2023-06-21 04:34:04
9064,Samsung Galaxy Book Pro 360 15.6” Intel Core i7 11th Gen 1TB SSD,/samsung/galaxy-book-pro-360-15-6-intel-core-i7-11th-gen-1tb-ssd,samsung-galaxy-book-pro-360-15-6-intel-core-i7-11th-gen-1tb-ssd.webp,laptop,Samsung,,,2021,360,2023-06-22 02:30:57
9065,Samsung Galaxy Book Pro 360 13.3” Intel Core i7 11th Gen 1TB SSD,/samsung/galaxy-book-pro-360-13-3-intel-core-i7-11th-gen-1tb-ssd,samsung-galaxy-book-pro-360-13-3-intel-core-i7-11th-gen-1tb-ssd.webp,laptop,Samsung,,,2021,345,2023-06-22 02:30:05
9066,Samsung Galaxy Book Ion 13.3” Intel Core i5 10th Gen,/samsung/galaxy-book-ion-13-3-intel-core-i5-10th-gen,samsung-galaxy-book-ion-13-3-intel-core-i5-10th-gen.webp,laptop,Samsung,,,2020,120,2022-11-30 01:22:22
9067,Samsung Galaxy Book Ion 13.3” Intel Core i7 10th Gen,/samsung/galaxy-book-ion-13-3-intel-core-i7-10th-gen,samsung-galaxy-book-ion-13-3-intel-core-i7-10th-gen.webp,laptop,Samsung,,,2020,175,2023-06-22 02:21:09
9068,Samsung Galaxy Book Ion 15.6” Intel Core i7 10th Gen,/samsung/galaxy-book-ion-15-6-intel-core-i7-10th-gen,samsung-galaxy-book-ion-15-6-intel-core-i7-10th-gen.webp,laptop,Samsung,,,2020,180,2023-06-22 02:21:06
9070,Samsung Notebook 9 Spin Intel Core i7 6th Gen,/samsung/notebook-9-spin-intel-core-i7-6th-gen,samsung-notebook-9-spin-intel-core-i7-6th-gen.webp,laptop,Samsung,,,2016,50,2023-06-22 02:45:41
9076,ASUS ROG Zephyrus G14 Series RTX 2060 Ryzen 7,/asus/rog-zephyrus-g14-series-rtx-2060-ryzen-7,asus-rog-zephyrus-g14-series-rtx-2060-ryzen-7.webp,laptop,ASUS,,,2020,175,2023-05-22 04:47:40
9077,Samsung Galaxy Chromebook 2 Intel Core i3 10th Gen,/samsung/galaxy-chromebook-2-intel-core-i3-10th-gen,samsung-galaxy-chromebook-2-intel-core-i3-10th-gen.webp,laptop,Samsung,,,2020,50,2023-12-15 06:54:11
9078,Samsung Galaxy Chromebook 2 Intel Core i5 10th Gen,/samsung/galaxy-chromebook-2-intel-core-i5-10th-gen,samsung-galaxy-chromebook-2-intel-core-i5-10th-gen.webp,laptop,Samsung,,,2020,70,2023-12-15 06:54:16
9083,Samsung Galaxy Chromebook Intel Core i5 10th Gen,/samsung/galaxy-chromebook-intel-core-i5-10th-gen,samsung-galaxy-chromebook-intel-core-i5-10th-gen.webp,laptop,Samsung,,,2020,70,2023-12-15 06:54:22
9102,Apple MacBook Pro 13 A2289 2020 Intel Core i7 256GB SSD,/apple/macbook-pro-13-a2289-2020-intel-core-i7-256gb-ssd,apple-macbook-pro-13-a2289-2020-intel-core-i7-256gb-ssd.webp,laptop,Apple,,,2020,195,2024-06-16 19:31:23
9103,Dell Latitude 5400 Intel Core i5 8th Gen,/dell/latitude-5400-intel-core-i5-8th-gen,dell-latitude-5400-intel-core-i5-8th-gen.webp,laptop,Dell,,,2018,30,2024-02-09 02:49:48
9104,Dell Latitude 5400 Intel Core i7 8th Gen,/dell/latitude-5400-intel-core-i7-8th-gen,dell-latitude-5400-intel-core-i7-8th-gen.webp,laptop,Dell,,,2019,55,2024-02-09 02:51:17
9106,Dell Latitude 7320 Intel Core i5 11th Gen,/dell/latitude-7320-intel-core-i5-11th-gen,dell-latitude-7320-intel-core-i5-11th-gen.webp,laptop,Dell,,,2021,130,2024-03-26 17:13:29
9107,Dell Latitude 7320 Intel Core i3 11th Gen,/dell/latitude-7320-intel-core-i3-11th-gen,dell-latitude-7320-intel-core-i3-11th-gen.webp,laptop,Dell,,,2021,95,2023-05-30 02:49:13
9108,Dell Vostro 3500 Intel Core i7 11th Gen,/dell/vostro-3500-intel-core-i7-11th-gen,dell-vostro-3500-intel-core-i7-11th-gen.webp,laptop,Dell,,,2021,140,2024-07-07 22:09:58
9109,Lenovo IdeaPad Flex 5 AMD Ryzen 3,/lenovo/ideapad-flex-5-amd-ryzen-3,lenovo-ideapad-flex-5-amd-ryzen-3.webp,laptop,Lenovo,,,2020,60,2024-12-30 08:21:59
9110,Lenovo IdeaPad Flex 5 AMD Ryzen 5,/lenovo/ideapad-flex-5-amd-ryzen-5,lenovo-ideapad-flex-5-amd-ryzen-5.webp,laptop,Lenovo,,,2020,80,2024-12-30 08:19:09
9111,Lenovo IdeaPad Flex 5 AMD Ryzen 7,/lenovo/ideapad-flex-5-amd-ryzen-7,lenovo-ideapad-flex-5-amd-ryzen-7.webp,laptop,Lenovo,,,2020,110,2024-12-30 08:19:24
9112,HP 15-DB AMD A9,/hp/15-db-amd-a9,hp-15_db-amd-a9.webp,laptop,HP,,,2017,25,2024-05-29 18:39:36
9115,Alienware Area 51M R2 Intel Core i7 9th Gen RTX 2060,/alienware/area-51m-r2-intel-core-i7-9th-gen-rtx-2060,alienware-area-51m-r2-intel-core-i7-9th-gen-rtx-2060.webp,laptop,Alienware,,,2019,315,2023-03-21 10:59:43
9116,Alienware Area 51M R2 Intel Core i5 10th Gen RTX 2060,/alienware/area-51m-r2-intel-core-i5-10th-gen-rtx-2060,alienware-area-51m-r2-intel-core-i5-10th-gen-rtx-2060.webp,laptop,Alienware,,,2020,400,2023-03-21 10:59:09
9117,Alienware Area 51M R2 Intel Core i7 10th Gen GTX 1660,/alienware/area-51m-r2-intel-core-i7-10th-gen-gtx-1660,alienware-area-51m-r2-intel-core-i7-10th-gen-gtx-1660.webp,laptop,Alienware,,,2020,460,2023-03-21 10:58:51
9118,Alienware Area 51M R2 Intel Core i9 10th Gen RTX 2070,/alienware/area-51m-r2-intel-core-i9-10th-gen-rtx-2070,alienware-area-51m-r2-intel-core-i9-10th-gen-rtx-2070.webp,laptop,Alienware,,,2020,590,2023-03-21 11:01:17
9121,MSI GS65 GTX 1660 Intel Core i7 9th Gen,/msi/gs65-gtx-1660-intel-core-i7-9th-gen,msi-gs65-gtx-1660-intel-core-i7-9th-gen.webp,laptop,MSI,,,2019,190,2023-06-21 02:39:52
9136,Apple MacBook A1534 2016 Intel Core M7,/apple/macbook-a1534-2016-intel-core-m7,apple-macbook-a1534-2016-intel-core-m7.webp,laptop,Apple,,,2016,85,2024-06-16 18:44:28
9137,Apple MacBook A1534 2017 Intel Core i7,/apple/macbook-a1534-2017-intel-core-i7,apple-macbook-a1534-2017-intel-core-i7.webp,laptop,Apple,,,2017,80,2024-06-16 18:44:43
