id,title,url,images,type,brand,display,year,price,time_changed
7570,ASUS ROG GT51CH Intel Core i7 7th Gen,rog-gt51ch-intel-core-i7-7th-gen,asus-rog-gt51ch-intel-core-i7-7th-gen.webp,desktop,ASUS,1,2017,60,2023-06-26 04:42:43
7571,ASUS ROG HURACAN G21CN Intel Core i5 8th Gen,rog-huracan-g21cn-intel-core-i5-8th-gen,asus-rog-huracan-g21cn-intel-core-i5-8th-gen.webp,desktop,ASUS,1,2018,40,2023-06-26 04:47:30
7572,ASUS ROG HURACAN G21CN Intel Core i7 8th Gen,rog-huracan-g21cn-intel-core-i7-8th-gen,asus-rog-huracan-g21cn-intel-core-i7-8th-gen.webp,desktop,ASUS,1,2018,75,2023-06-26 04:52:17
7573,ASUS ROG HURACAN G21CX Intel Core i5 9th Gen,rog-huracan-g21cx-intel-core-i5-9th-gen,asus-rog-huracan-g21cx-intel-core-i5-9th-gen.webp,desktop,ASUS,1,2019,50,2023-06-26 04:48:50
7574,ASUS ROG HURACAN G21CX Intel Core i7 9th Gen,rog-huracan-g21cx-intel-core-i7-9th-gen,asus-rog-huracan-g21cx-intel-core-i7-9th-gen.webp,desktop,ASUS,1,2019,85,2023-06-26 04:52:24
7575,ASUS ROG HURACAN G21CX Intel Core i9 9th Gen,rog-huracan-g21cx-intel-core-i9-9th-gen,asus-rog-huracan-g21cx-intel-core-i9-9th-gen.webp,desktop,ASUS,1,2019,155,2023-06-26 04:52:33
7576,ASUS ROG Strix GA15 AMD Ryzen 5,rog-strix-ga15-amd-ryzen-5,asus-rog-strix-ga15-amd-ryzen-5.webp,desktop,ASUS,1,2020,45,2023-06-26 05:08:36
7577,ASUS ROG Strix GA15 AMD Ryzen 7,rog-strix-ga15-amd-ryzen-7,asus-rog-strix-ga15-amd-ryzen-7.webp,desktop,ASUS,1,2020,65,2023-06-26 05:13:08
7578,ASUS ROG Strix GA35 AMD Ryzen 7,rog-strix-ga35-amd-ryzen-7,asus-rog-strix-ga35-amd-ryzen-7.webp,desktop,ASUS,1,2021,75,2023-06-26 05:13:11
7579,ASUS ROG Strix GD30CI Intel Core i7 7th Gen,rog-strix-gd30ci-intel-core-i7-7th-gen,asus-rog-strix-gd30ci-intel-core-i7-7th-gen.webp,desktop,ASUS,1,2017,35,2023-06-26 05:18:43
7580,ASUS ROG Strix GL10CS Intel Core i5 8th Gen,rog-strix-gl10cs-intel-core-i5-8th-gen,asus-rog-strix-gl10cs-intel-core-i5-8th-gen.webp,desktop,ASUS,1,2018,35,2023-06-26 05:20:07
7581,ASUS ROG Strix GL10CS Intel Core i7 8th Gen,rog-strix-gl10cs-intel-core-i7-8th-gen,asus-rog-strix-gl10cs-intel-core-i7-8th-gen.webp,desktop,ASUS,1,2018,55,2023-06-26 05:20:03
7582,ASUS ROG Strix GL10DH AMD Ryzen 5,rog-strix-gl10dh-amd-ryzen-5,asus-rog-strix-gl10dh-amd-ryzen-5.webp,desktop,ASUS,1,2019,45,2023-06-26 05:22:51
7583,ASUS ROG Strix GL10DH AMD Ryzen 7,rog-strix-gl10dh-amd-ryzen-7,asus-rog-strix-gl10dh-amd-ryzen-7.webp,desktop,ASUS,1,2019,80,2023-06-26 05:22:44
7584,ASUS ROG Strix GL12CX Intel Core i7 9th Gen,rog-strix-gl12cx-intel-core-i7-9th-gen,asus-rog-strix-gl12cx-intel-core-i7-9th-gen.webp,desktop,ASUS,1,2019,85,2023-06-26 05:35:49
7585,ASUS ROG Strix GL12CX Intel Core i9 9th Gen,rog-strix-gl12cx-intel-core-i9-9th-gen,asus-rog-strix-gl12cx-intel-core-i9-9th-gen.webp,desktop,ASUS,1,2019,105,2023-06-26 05:35:56
7586,ASUS ROG Strix GL12CS Intel Core i5 8th Gen,rog-strix-gl12cs-intel-core-i5-8th-gen,asus-rog-strix-gl12cs-intel-core-i5-8th-gen.webp,desktop,ASUS,1,2018,55,2023-06-26 05:35:34
7587,ASUS ROG Strix GL12CS Intel Core i7 8th Gen,rog-strix-gl12cs-intel-core-i7-8th-gen,asus-rog-strix-gl12cs-intel-core-i7-8th-gen.webp,desktop,ASUS,1,2018,75,2023-06-26 05:35:43
7588,ASUS ROG Strix GL12 Call of Duty - Black Ops 4 Edition,rog-strix-gl12-call-of-duty-_-black-ops-4-edition,asus-rog-strix-gl12-call-of-duty-_-black-ops-4-edition.webp,desktop,ASUS,1,2018,60,2023-06-26 05:27:35
7589,ASUS ROG Strix G15CK Intel Core i7 10th Gen,rog-strix-g15ck-intel-core-i7-10th-gen,asus-rog-strix-g15ck-intel-core-i7-10th-gen.webp,desktop,ASUS,1,2020,75,2023-06-26 04:56:13
7590,ASUS ROG Strix GT35 Intel Core i9 10th Gen,rog-strix-gt35-intel-core-i9-10th-gen,asus-rog-strix-gt35-intel-core-i9-10th-gen.webp,desktop,ASUS,1,2020,175,2023-06-26 05:40:04
7604,ASUS PRO D641SC Intel Core i5 9th Gen,pro-d641sc-intel-core-i5-9th-gen,asus-pro-d641sc-intel-core-i5-9th-gen.webp,desktop,ASUS,1,2019,35,2023-06-26 04:19:50
7605,ASUS PRO D641SC Intel Core i7 9th Gen,pro-d641sc-intel-core-i7-9th-gen,asus-pro-d641sc-intel-core-i7-9th-gen.webp,desktop,ASUS,1,2019,55,2023-06-26 04:20:01
7606,ASUS D320 Series Intel Core i5 6th Gen,d320-series-intel-core-i5-6th-gen,asus-d320-series-intel-core-i5-6th-gen.webp,desktop,ASUS,1,2016,20,2023-06-26 03:03:22
7607,ASUS D320 Series Intel Core i7 6th Gen,d320-series-intel-core-i7-6th-gen,asus-d320-series-intel-core-i7-6th-gen.webp,desktop,ASUS,1,2016,30,2023-06-26 03:03:28
7608,ASUS D415MT ADM A10,d415mt-adm-a10,asus-d415mt-adm-a10.webp,desktop,ASUS,1,2017,20,2023-06-26 03:06:32
7616,ASUS ExpertCenter D500SA Intel Core i5 10th Gen,expertcenter-d500sa-intel-core-i5-10th-gen,asus-expertcenter-d500sa-intel-core-i5-10th-gen.webp,desktop,ASUS,1,2020,30,2023-06-26 03:29:55
7617,ASUS ExpertCenter D500SA Intel Core i7 10th Gen,expertcenter-d500sa-intel-core-i7-10th-gen,asus-expertcenter-d500sa-intel-core-i7-10th-gen.webp,desktop,ASUS,1,2020,50,2023-06-26 03:29:58
7618,ASUS ExpertCenter D700SA Intel Core i7 10th Gen,expertcenter-d700sa-intel-core-i7-10th-gen,asus-expertcenter-d700sa-intel-core-i7-10th-gen.webp,desktop,ASUS,1,2020,55,2023-06-26 03:30:08
7619,ASUS ExpertCenter D700SA Intel Core i5 10th Gen,expertcenter-d700sa-intel-core-i5-10th-gen,asus-expertcenter-d700sa-intel-core-i5-10th-gen.webp,desktop,ASUS,1,2020,30,2023-06-26 03:30:03
7620,ASUS ExpertCenter D900SA Intel Core i5 10th Gen,expertcenter-d900sa-intel-core-i5-10th-gen,asus-expertcenter-d900sa-intel-core-i5-10th-gen.webp,desktop,ASUS,1,2020,55,2023-06-26 03:30:26
7621,ASUS ExpertCenter D900SA Intel Core i7 10th Gen,expertcenter-d900sa-intel-core-i7-10th-gen,asus-expertcenter-d900sa-intel-core-i7-10th-gen.webp,desktop,ASUS,1,2020,70,2023-06-26 03:30:29
7622,ASUS TUF Gaming FX10CP Intel Core i5 8th Gen,tuf-gaming-fx10cp-intel-core-i5-8th-gen,asus-tuf-gaming-fx10cp-intel-core-i5-8th-gen.webp,desktop,ASUS,1,2018,55,2023-01-11 05:43:35
7623,ASUS TUF Gaming FX10CP Intel Core i7 8th Gen,tuf-gaming-fx10cp-intel-core-i7-8th-gen,asus-tuf-gaming-fx10cp-intel-core-i7-8th-gen.webp,desktop,ASUS,1,2018,85,2023-01-11 05:43:40
7630,ASUS Essentio CG5285,essentio-cg5285,asus-essentio-cg5285.webp,desktop,ASUS,1,2017,20,2023-06-26 03:20:58
7631,ASUS Essentio CG5290,essentio-cg5290,asus-essentio-cg5290.webp,desktop,ASUS,1,2017,20,2023-06-26 03:23:40
7638,ASUS ROG Strix GT15 Intel Core i5 10th Gen,rog-strix-gt15-intel-core-i5-10th-gen,asus-rog-strix-gt15-intel-core-i5-10th-gen.webp,desktop,ASUS,1,2020,110,2023-06-26 05:40:20
7639,ASUS S300MA Intel Core i5 10th Gen,s300ma-intel-core-i5-10th-gen,asus-s300ma-intel-core-i5-10th-gen.webp,desktop,ASUS,1,2020,45,2025-01-16 22:32:02
7640,ASUS S300MA Intel Core i7 10th Gen,s300ma-intel-core-i7-10th-gen,asus-s300ma-intel-core-i7-10th-gen.webp,desktop,ASUS,1,2020,60,2025-01-16 22:31:56
7641,ASUS S300TA Intel Core i5 10th Gen,s300ta-intel-core-i5-10th-gen,asus-s300ta-intel-core-i5-10th-gen.webp,desktop,ASUS,1,2020,60,2023-06-26 05:43:26
7642,ASUS S300TA Intel Core i7 10th Gen,s300ta-intel-core-i7-10th-gen,asus-s300ta-intel-core-i7-10th-gen.webp,desktop,ASUS,1,2020,70,2023-06-26 05:43:30
7644,ASUS S340MC Intel Core i3 8th Gen,s340mc-intel-core-i3-8th-gen,asus-s340mc-intel-core-i3-8th-gen.webp,desktop,ASUS,1,2018,20,2023-06-26 05:45:41
7645,ASUS S340MC Intel Core i5 8th Gen,s340mc-intel-core-i5-8th-gen,asus-s340mc-intel-core-i5-8th-gen.webp,desktop,ASUS,1,2018,30,2023-06-26 05:45:36
7646,ASUS S340MF Intel Core i3 9th Gen,s340mf-intel-core-i3-9th-gen,asus-s340mf-intel-core-i3-9th-gen.webp,desktop,ASUS,1,2019,25,2023-06-26 05:46:06
7647,ASUS S340MF Intel Core i5 9th Gen,s340mf-intel-core-i5-9th-gen,asus-s340mf-intel-core-i5-9th-gen.webp,desktop,ASUS,1,2019,30,2023-06-26 05:46:09
7649,ASUS S640MB Intel Core i5 9th Gen,s640mb-intel-core-i5-9th-gen,asus-s640mb-intel-core-i5-9th-gen.webp,desktop,ASUS,1,2019,55,2023-01-11 05:43:11
7652,ASUS VivoPC X Intel Core i5 7th Gen,vivopc-x-intel-core-i5-7th-gen,asus-vivopc-x-intel-core-i5-7th-gen.webp,desktop,ASUS,1,2017,30,2023-06-27 02:18:35
7706,ASUS K20CE Intel Celeron,k20ce-intel-celeron,asus-k20ce-intel-celeron.webp,desktop,ASUS,1,2017,20,2023-06-26 03:47:07
7707,ASUS K20DA Intel Pentium,k20da-intel-pentium,asus-k20da-intel-pentium.webp,desktop,ASUS,1,2017,20,2023-06-26 03:47:16
7737,ASUS VivoPC K31CD Intel Core i5 7th Gen,vivopc-k31cd-intel-core-i5-7th-gen,asus-vivopc-k31cd-intel-core-i5-7th-gen.webp,desktop,ASUS,1,2016,30,2023-01-11 06:13:17
7739,ASUS PRO D340MC Intel Celeron,pro-d340mc-intel-celeron,asus-pro-d340mc-intel-celeron.webp,desktop,ASUS,1,2019,20,2023-01-10 06:30:26
7740,ASUS PRO D340MC Intel Pentium,pro-d340mc-intel-pentium,asus-pro-d340mc-intel-pentium.webp,desktop,ASUS,1,2019,20,2023-06-26 04:16:41
7741,ASUS PRO D340MC Intel Core i3 8th Gen,pro-d340mc-intel-core-i3-8th-gen,asus-pro-d340mc-intel-core-i3-8th-gen.webp,desktop,ASUS,1,2018,25,2023-06-26 04:14:51
7742,ASUS PRO D340MC Intel Core i5 8th Gen,pro-d340mc-intel-core-i5-8th-gen,asus-pro-d340mc-intel-core-i5-8th-gen.webp,desktop,ASUS,1,2018,30,2023-06-26 04:18:39
7743,ASUS PRO D340MC Intel Core i7 8th Gen,pro-d340mc-intel-core-i7-8th-gen,asus-pro-d340mc-intel-core-i7-8th-gen.webp,desktop,ASUS,1,2018,55,2023-06-26 04:18:43
7744,ASUS PRO D540M Series Intel Core i3 8th Gen,pro-d540m-series-intel-core-i3-8th-gen,asus-pro-d540m-series-intel-core-i3-8th-gen.webp,desktop,ASUS,1,2018,25,2023-06-26 04:18:57
7745,ASUS PRO D540M Series Intel Core i5 8th Gen,pro-d540m-series-intel-core-i5-8th-gen,asus-pro-d540m-series-intel-core-i5-8th-gen.webp,desktop,ASUS,1,2018,30,2023-06-26 04:19:14
7746,ASUS PRO D540M Series Intel Core i7 8th Gen,pro-d540m-series-intel-core-i7-8th-gen,asus-pro-d540m-series-intel-core-i7-8th-gen.webp,desktop,ASUS,1,2018,55,2023-06-26 04:19:18
7747,ASUS PRO D540SA Intel Core i3 8th Gen,pro-d540sa-intel-core-i3-8th-gen,asus-pro-d540sa-intel-core-i3-8th-gen.webp,desktop,ASUS,1,2018,25,2023-06-26 04:19:26
7748,ASUS PRO D540SA Intel Core i5 8th Gen,pro-d540sa-intel-core-i5-8th-gen,asus-pro-d540sa-intel-core-i5-8th-gen.webp,desktop,ASUS,1,2018,30,2023-06-26 04:19:32
7749,ASUS PRO D540SA Intel Core i7 8th Gen,pro-d540sa-intel-core-i7-8th-gen,asus-pro-d540sa-intel-core-i7-8th-gen.webp,desktop,ASUS,1,2018,55,2023-06-26 04:19:38
7777,ASUS D322MT Intel Core i5 6th Gen,d322mt-intel-core-i5-6th-gen,asus-d322mt-intel-core-i5-6th-gen.webp,desktop,ASUS,1,2016,20,2023-06-26 03:05:24
7782,ASUS D521MT,d521mt,asus-d521mt.webp,desktop,ASUS,1,2017,20,2023-06-26 03:09:22
8253,Dell G5 5000 Intel Core i3 10th Gen,g5-5000-intel-core-i3-10th-gen,dell-g5-5000-intel-core-i3-10th-gen.webp,desktop,Dell,1,2020,70,2023-06-27 03:06:07
8254,Dell G5 5000 Intel Core i5 10th Gen,g5-5000-intel-core-i5-10th-gen,dell-g5-5000-intel-core-i5-10th-gen.webp,desktop,Dell,1,2020,90,2023-06-27 03:05:39
8255,Dell G5 5000 Intel Core i7 10th Gen,g5-5000-intel-core-i7-10th-gen,dell-g5-5000-intel-core-i7-10th-gen.webp,desktop,Dell,1,2020,120,2023-01-12 05:53:15
8256,Dell Vostro 3471 Intel Core i5 9th Gen,vostro-3471-intel-core-i5-9th-gen,dell-vostro-3471-intel-core-i5-9th-gen.webp,desktop,Dell,1,2019,40,2023-06-28 02:48:56
8257,Dell Vostro 3669 Intel Core i5 7th Gen,vostro-3669-intel-core-i5-7th-gen,dell-vostro-3669-intel-core-i5-7th-gen.webp,desktop,Dell,1,2017,20,2023-06-28 02:57:28
8258,Dell Vostro 3888 Intel Core i3 10th Gen,vostro-3888-intel-core-i3-10th-gen,dell-vostro-3888-intel-core-i3-10th-gen.webp,desktop,Dell,1,2020,30,2023-06-28 03:14:23
8259,Dell Vostro 3888 Intel Core i5 10th Gen,vostro-3888-intel-core-i5-10th-gen,dell-vostro-3888-intel-core-i5-10th-gen.webp,desktop,Dell,1,2020,50,2023-06-28 03:14:20
8261,Dell Vostro 3650 Intel Core i7 6th Gen,vostro-3650-intel-core-i7-6th-gen,dell-vostro-3650-intel-core-i7-6th-gen.webp,desktop,Dell,1,2016,30,2023-06-28 02:52:19
8263,Dell Vostro 3671 Intel Core i5 9th Gen,vostro-3671-intel-core-i5-9th-gen,dell-vostro-3671-intel-core-i5-9th-gen.webp,desktop,Dell,1,2019,30,2023-06-28 03:05:42
8264,Dell Vostro 3671 Intel Core i7 9th Gen,vostro-3671-intel-core-i7-9th-gen,dell-vostro-3671-intel-core-i7-9th-gen.webp,desktop,Dell,1,2019,45,2023-06-28 03:06:11
8267,Dell Vostro 3681 Intel Core i3 10th Gen,vostro-3681-intel-core-i3-10th-gen,dell-vostro-3681-intel-core-i3-10th-gen.webp,desktop,Dell,1,2020,45,2023-06-28 03:10:38
8268,Dell Vostro 3681 Intel Core i5 10th Gen,vostro-3681-intel-core-i5-10th-gen,dell-vostro-3681-intel-core-i5-10th-gen.webp,desktop,Dell,1,2020,70,2023-06-28 03:10:59
8269,Dell Vostro 3681 Intel Core i7 10th Gen,vostro-3681-intel-core-i7-10th-gen,dell-vostro-3681-intel-core-i7-10th-gen.webp,desktop,Dell,1,2020,85,2023-06-28 03:11:02
8271,Dell Vostro 3268 Intel Core i5 7th Gen,vostro-3268-intel-core-i5-7th-gen,dell-vostro-3268-intel-core-i5-7th-gen.webp,desktop,Dell,1,2017,20,2023-06-28 02:45:41
8274,Dell Vostro 3470 Intel Core i5 8th Gen,vostro-3470-intel-core-i5-8th-gen,dell-vostro-3470-intel-core-i5-8th-gen.webp,desktop,Dell,1,2018,25,2023-06-28 02:46:09
8276,Dell Vostro 3881 Intel Core i5 10th Gen,vostro-3881-intel-core-i5-10th-gen,dell-vostro-3881-intel-core-i5-10th-gen.webp,desktop,Dell,1,2020,35,2023-06-28 03:13:47
8277,Dell Vostro 3881 Intel Core i7 10th Gen,vostro-3881-intel-core-i7-10th-gen,dell-vostro-3881-intel-core-i7-10th-gen.webp,desktop,Dell,1,2020,45,2023-06-28 03:13:51
8278,Dell Vostro 5090 Intel Core i5 9th Gen,vostro-5090-intel-core-i5-9th-gen,dell-vostro-5090-intel-core-i5-9th-gen.webp,desktop,Dell,1,2019,40,2023-06-28 03:16:20
8279,Dell Vostro 5090 Intel Core i7 9th Gen,vostro-5090-intel-core-i7-9th-gen,dell-vostro-5090-intel-core-i7-9th-gen.webp,desktop,Dell,1,2019,55,2023-06-28 03:16:25
8280,Dell Vostro 5880 Intel Core i5 10th Gen,vostro-5880-intel-core-i5-10th-gen,dell-vostro-5880-intel-core-i5-10th-gen.webp,desktop,Dell,1,2020,55,2023-01-17 09:31:03
8281,Dell Vostro 5880 Intel Core i7 10th Gen,vostro-5880-intel-core-i7-10th-gen,dell-vostro-5880-intel-core-i7-10th-gen.webp,desktop,Dell,1,2020,70,2023-06-28 03:16:47
8283,Dell Inspiron 3880 Intel Core i3 10th Gen,inspiron-3880-intel-core-i3-10th-gen,dell-inspiron-3880-intel-core-i3-10th-gen.webp,desktop,Dell,1,2020,30,2023-07-10 02:30:18
8285,Dell Inspiron 3470 Intel Core i5 8th Gen,inspiron-3470-intel-core-i5-8th-gen,dell-inspiron-3470-intel-core-i5-8th-gen.webp,desktop,Dell,1,2018,30,2023-06-27 03:16:16
8287,Dell Inspiron 3880 Intel Core i5 10th Gen,inspiron-3880-intel-core-i5-10th-gen,dell-inspiron-3880-intel-core-i5-10th-gen.webp,desktop,Dell,1,2020,55,2023-06-27 03:27:41
8288,Dell Inspiron 3880 Intel Core i7 10th Gen,inspiron-3880-intel-core-i7-10th-gen,dell-inspiron-3880-intel-core-i7-10th-gen.webp,desktop,Dell,1,2020,70,2023-06-27 03:31:44
8301,Dell OptiPlex 3080 Intel Core i3 10th Gen,optiplex-3080-intel-core-i3-10th-gen,dell-optiplex-3080-intel-core-i3-10th-gen.webp,desktop,Dell,1,2020,45,2023-06-27 04:20:28
8302,Dell OptiPlex 3080 Intel Core i5 10th Gen,optiplex-3080-intel-core-i5-10th-gen,dell-optiplex-3080-intel-core-i5-10th-gen.webp,desktop,Dell,1,2020,60,2023-01-16 02:21:40
8305,Dell OptiPlex 3040 Intel Core i7 6th Gen,optiplex-3040-intel-core-i7-6th-gen,dell-optiplex-3040-intel-core-i7-6th-gen.webp,desktop,Dell,1,2016,20,2023-12-14 07:25:42
8306,Dell OptiPlex 3090 Ultra Intel Core i3 11th Gen,optiplex-3090-ultra-intel-core-i3-11th-gen,dell-optiplex-3090-ultra-intel-core-i3-11th-gen.webp,desktop,Dell,1,2021,50,2023-01-16 02:35:15
8307,Dell OptiPlex 3090 Ultra Intel Core i5 11th Gen,optiplex-3090-ultra-intel-core-i5-11th-gen,dell-optiplex-3090-ultra-intel-core-i5-11th-gen.webp,desktop,Dell,1,2021,65,2023-06-27 04:24:13
8308,Dell OptiPlex 7071 Intel Core i5 9th Gen,optiplex-7071-intel-core-i5-9th-gen,dell-optiplex-7071-intel-core-i5-9th-gen.webp,desktop,Dell,1,2019,40,2023-06-27 05:40:14
8309,Dell OptiPlex 7080 Intel Core i5 10th Gen,optiplex-7080-intel-core-i5-10th-gen,dell-optiplex-7080-intel-core-i5-10th-gen.webp,desktop,Dell,1,2020,70,2023-06-27 05:43:55
8310,Dell OptiPlex 7080 Intel Core i7 10th Gen,optiplex-7080-intel-core-i7-10th-gen,dell-optiplex-7080-intel-core-i7-10th-gen.webp,desktop,Dell,1,2020,90,2023-01-16 06:21:28
8311,Dell OptiPlex 7090 Ultra Intel Core i5 11th Gen,optiplex-7090-ultra-intel-core-i5-11th-gen,dell-optiplex-7090-ultra-intel-core-i5-11th-gen.webp,desktop,Dell,1,2021,70,2023-06-27 05:47:22
8318,Dell OptiPlex 5040 Intel Core i7 6th Gen,optiplex-5040-intel-core-i7-6th-gen,dell-optiplex-5040-intel-core-i7-6th-gen.webp,desktop,Dell,1,2016,25,2023-06-27 04:30:11
8319,Dell OptiPlex 5055 AMD Ryzen 5,optiplex-5055-amd-ryzen-5,dell-optiplex-5055-amd-ryzen-5.webp,desktop,Dell,1,2017,25,2023-06-27 04:38:30
8320,Dell OptiPlex 5070 Intel Core i3 9th Gen,optiplex-5070-intel-core-i3-9th-gen,dell-optiplex-5070-intel-core-i3-9th-gen.webp,desktop,Dell,1,2019,25,2024-01-31 18:43:24
8321,Dell OptiPlex 5070 Intel Core i5 9th Gen,optiplex-5070-intel-core-i5-9th-gen,dell-optiplex-5070-intel-core-i5-9th-gen.webp,desktop,Dell,1,2019,30,2024-01-31 18:43:41
8322,Dell OptiPlex 5070 Intel Core i7 9th Gen,optiplex-5070-intel-core-i7-9th-gen,dell-optiplex-5070-intel-core-i7-9th-gen.webp,desktop,Dell,1,2019,45,2024-01-31 18:43:51
8323,Dell OptiPlex 5080 Intel Core i5 10th Gen,optiplex-5080-intel-core-i5-10th-gen,dell-optiplex-5080-intel-core-i5-10th-gen.webp,desktop,Dell,1,2020,55,2023-06-27 04:53:13
8324,Dell OptiPlex 5080 Intel Core i7 10th Gen,optiplex-5080-intel-core-i7-10th-gen,dell-optiplex-5080-intel-core-i7-10th-gen.webp,desktop,Dell,1,2020,85,2023-06-27 04:54:05
8326,Dell OptiPlex XE3 Intel Core i5 8th Gen,optiplex-xe3-intel-core-i5-8th-gen,dell-optiplex-xe3-intel-core-i5-8th-gen.webp,desktop,Dell,1,2018,25,2023-01-17 07:46:16
8327,Dell OptiPlex XE3 Intel Core i7 8th Gen,optiplex-xe3-intel-core-i7-8th-gen,dell-optiplex-xe3-intel-core-i7-8th-gen.webp,desktop,Dell,1,2018,45,2023-06-27 05:49:28
8328,Dell XPS 8940 Intel Core i5 10th Gen,xps-8940-intel-core-i5-10th-gen,dell-xps-8940-intel-core-i5-10th-gen.webp,desktop,Dell,1,2020,65,2023-06-28 03:43:08
8329,Dell XPS 8940 Intel Core i7 10th Gen,xps-8940-intel-core-i7-10th-gen,dell-xps-8940-intel-core-i7-10th-gen.webp,desktop,Dell,1,2020,130,2023-06-28 03:43:04
8536,HP EliteDesk 800 G3 Intel Core i5 7th Gen,elitedesk-800-g3-intel-core-i5-7th-gen,hp-elitedesk-800-g3-intel-core-i5-7th-gen.webp,desktop,HP,1,2017,20,2023-06-28 04:04:51
8537,HP EliteDesk 800 G3 Intel Core i7 7th Gen,elitedesk-800-g3-intel-core-i7-7th-gen,hp-elitedesk-800-g3-intel-core-i7-7th-gen.webp,desktop,HP,1,2017,30,2023-06-28 04:05:12
8539,HP EliteDesk 800 G3 Mini Intel Core i5 7th Gen,elitedesk-800-g3-mini-intel-core-i5-7th-gen,hp-elitedesk-800-g3-mini-intel-core-i5-7th-gen.webp,desktop,HP,1,2017,20,2023-06-28 04:08:48
8540,HP EliteDesk 800 G3 Mini Intel Core i7 6th Gen,elitedesk-800-g3-mini-intel-core-i7-6th-gen,hp-elitedesk-800-g3-mini-intel-core-i7-6th-gen.webp,desktop,HP,1,2016,25,2023-06-28 04:10:15
8541,HP EliteDesk 800 G3 Mini Intel Core i7 7th Gen,elitedesk-800-g3-mini-intel-core-i7-7th-gen,hp-elitedesk-800-g3-mini-intel-core-i7-7th-gen.webp,desktop,HP,1,2017,30,2023-06-28 04:10:26
8542,HP EliteDesk 800 G4 Mini Intel Core i7 8th Gen,elitedesk-800-g4-mini-intel-core-i7-8th-gen,hp-elitedesk-800-g4-mini-intel-core-i7-8th-gen.webp,desktop,HP,1,2018,50,2023-06-28 04:16:19
8543,HP EliteDesk 800 G4 Mini Intel Core i5 8th Gen,elitedesk-800-g4-mini-intel-core-i5-8th-gen,hp-elitedesk-800-g4-mini-intel-core-i5-8th-gen.webp,desktop,HP,1,2018,30,2023-06-28 04:13:52
8544,HP EliteDesk 800 G5 Mini Intel Core i5 9th Gen,elitedesk-800-g5-mini-intel-core-i5-9th-gen,hp-elitedesk-800-g5-mini-intel-core-i5-9th-gen.webp,desktop,HP,1,2019,45,2023-06-28 04:22:15
8545,HP EliteDesk 800 G5 Mini Intel Core i9 9th Gen,elitedesk-800-g5-mini-intel-core-i9-9th-gen,hp-elitedesk-800-g5-mini-intel-core-i9-9th-gen.webp,desktop,HP,1,2019,85,2023-06-28 04:23:46
8546,HP EliteDesk 800 G6 Mini Intel Core i5 10th Gen,elitedesk-800-g6-mini-intel-core-i5-10th-gen,hp-elitedesk-800-g6-mini-intel-core-i5-10th-gen.webp,desktop,HP,1,2020,65,2023-06-28 04:27:28
8547,HP EliteDesk 800 G6 Mini Intel Core i7 10th Gen,elitedesk-800-g6-mini-intel-core-i7-10th-gen,hp-elitedesk-800-g6-mini-intel-core-i7-10th-gen.webp,desktop,HP,1,2020,105,2023-06-28 04:27:22
8553,HP Chromebox G2 Intel Core i7 8th Gen,chromebox-g2-intel-core-i7-8th-gen,hp-chromebox-g2-intel-core-i7-8th-gen.webp,desktop,HP,1,2018,25,2023-06-28 04:04:00
8563,HP Envy 750 Intel Core i5 6th Gen,envy-750-intel-core-i5-6th-gen,hp-envy-750-intel-core-i5-6th-gen.webp,desktop,HP,1,2016,25,2023-06-28 04:28:42
8564,HP Envy 750 Intel Core i5 7th Gen,envy-750-intel-core-i5-7th-gen,hp-envy-750-intel-core-i5-7th-gen.webp,desktop,HP,1,2017,30,2023-06-28 04:28:50
8565,HP Envy 750 Intel Core i7 6th Gen,envy-750-intel-core-i7-6th-gen,hp-envy-750-intel-core-i7-6th-gen.webp,desktop,HP,1,2016,30,2023-06-28 04:29:07
8566,HP Envy 750 Intel Core i7 7th Gen,envy-750-intel-core-i7-7th-gen,hp-envy-750-intel-core-i7-7th-gen.webp,desktop,HP,1,2017,40,2023-06-28 04:29:34
8567,HP Envy TE01 Intel Core i5 8th Gen,envy-te01-intel-core-i5-8th-gen,hp-envy-te01-intel-core-i5-8th-gen.webp,desktop,HP,1,2018,30,2024-12-19 23:24:10
8568,HP Envy TE01 Intel Core i5 9th Gen,envy-te01-intel-core-i5-9th-gen,hp-envy-te01-intel-core-i5-9th-gen.webp,desktop,HP,1,2019,40,2024-12-19 23:24:15
8569,HP Envy TE01 Intel Core i5 10th Gen,envy-te01-intel-core-i5-10th-gen,hp-envy-te01-intel-core-i5-10th-gen.webp,desktop,HP,1,2020,55,2024-12-19 23:24:38
8570,HP Envy TE01 Intel Core i7 8th Gen,envy-te01-intel-core-i7-8th-gen,hp-envy-te01-intel-core-i7-8th-gen.webp,desktop,HP,1,2018,55,2024-12-18 21:38:43
8571,HP Envy TE01 Intel Core i7 9th Gen,envy-te01-intel-core-i7-9th-gen,hp-envy-te01-intel-core-i7-9th-gen.webp,desktop,HP,1,2019,60,2024-12-18 21:38:53
8572,HP Envy TE01 Intel Core i7 10th Gen,envy-te01-intel-core-i7-10th-gen,hp-envy-te01-intel-core-i7-10th-gen.webp,desktop,HP,1,2020,75,2024-12-18 21:39:02
8573,HP Omen 25L AMD Ryzen 5,omen-25l-amd-ryzen-5,hp-omen-25l-amd-ryzen-5.webp,desktop,HP,1,2020,75,2023-06-28 05:08:23
